type,name,login,event
IssuesEvent,JorgeJy2/avengers,JorgeJy2,"""closed"""
IssuesEvent,JorgeJy2/avengers,JorgeJy2,"""opened"""
IssuesEvent,JorgeJy2/avengers,JorgeJy2,"""opened"""
IssuesEvent,ElenaShadskaja/tutorials,DevRelations3,"""opened"""
IssuesEvent,ElenaShadskaja/tutorials,DevRelations3,"""opened"""
IssuesEvent,ElenaShadskaja/tutorials,DevRelations3,"""opened"""
IssuesEvent,ElenaShadskaja/tutorials,DevRelations3,"""opened"""
IssuesEvent,ElenaShadskaja/tutorials,DevRelations3,"""opened"""
IssuesEvent,ElenaShadskaja/tutorials,DevRelations3,"""opened"""
IssuesEvent,Tslat/Advent-Of-Ascension,Sagisolar,"""opened"""
IssuesEvent,dreadfullegion/Machine-Learning,dreadfullegion,"""opened"""
IssuesEvent,mgriit/ScanAppForWeb,karunanidiraja,"""opened"""
IssuesEvent,GabrielTechs/BeeControl,GabrielTechs,"""opened"""
IssuesEvent,GabrielTechs/BeeControl,GabrielTechs,"""opened"""
IssuesEvent,nanase/ymf825,benditohd,"""opened"""
IssuesEvent,DCFargo/grapepy,DCFargo,"""opened"""
IssuesEvent,topjohnwu/Magisk,lightspeed397,"""opened"""
IssuesEvent,BURN447/DartcraftReloaded,callousCelebration,"""opened"""
IssuesEvent,Subsurface-divelog/subsurface,UncleConker,"""opened"""
IssuesEvent,liuzhuoling2011/baidupcs-web,Shirokali,"""opened"""
IssuesEvent,zeobviouslyfakeacc/ModSettings,Moufeee,"""opened"""
IssuesEvent,oauth-xx/oauth2,joshk6,"""opened"""
IssuesEvent,facebook/react-native,react-native-bot,"""closed"""
IssuesEvent,facebook/react-native,react-native-bot,"""closed"""
IssuesEvent,facebook/react-native,react-native-bot,"""closed"""
IssuesEvent,facebook/react-native,react-native-bot,"""closed"""
IssuesEvent,facebook/react-native,react-native-bot,"""closed"""
IssuesEvent,facebook/react-native,react-native-bot,"""closed"""
IssuesEvent,facebook/react-native,react-native-bot,"""closed"""
IssuesEvent,facebook/react-native,react-native-bot,"""closed"""
IssuesEvent,facebook/react-native,react-native-bot,"""closed"""
IssuesEvent,facebook/react-native,react-native-bot,"""closed"""
IssuesEvent,square/okhttp,swankjesse,"""closed"""
IssuesEvent,linuxmint/mdm,ewangi,"""closed"""
IssuesEvent,multitheftauto/mtasa-blue,patrikjuvonen,"""closed"""
IssuesEvent,mozilla/addons-frontend,MasonDecker223,"""opened"""
IssuesEvent,phase2/particle,illepic,"""closed"""
IssuesEvent,Unity-Technologies/ml-agents,cipher813,"""opened"""
IssuesEvent,NixOS/nixpkgs,jameysharp,"""opened"""
IssuesEvent,DockYard/ember-i18n-to-intl-migrator,snewcomer,"""closed"""
IssuesEvent,Kong/kong-plugin-zipkin,hbagdi,"""opened"""
IssuesEvent,kivy/python-for-android,Ham-Merhead,"""opened"""
IssuesEvent,firebase/firebase-tools,sperochon,"""opened"""
IssuesEvent,firebase/firebase-android-sdk,SUPERCILEX,"""closed"""
IssuesEvent,firebase/geofire-objc,vandah,"""opened"""
IssuesEvent,google/caja,kpreid,"""closed"""
IssuesEvent,google/aiyprojects-raspbian,branflake2267,"""opened"""
IssuesEvent,tgstation/tgstation,SpaceManiac,"""closed"""
IssuesEvent,tgstation/tgstation,Suicidalpickles,"""opened"""
IssuesEvent,tgstation/tgstation,hazamaitsuru,"""opened"""
IssuesEvent,emacs-ess/ESS,vspinu,"""closed"""
IssuesEvent,jsla/lunch.js,ashwell,"""opened"""
IssuesEvent,jsla/lunch.js,ashwell,"""closed"""
IssuesEvent,jsla/lunch.js,ashwell,"""closed"""
IssuesEvent,jsla/lunch.js,ashwell,"""closed"""
IssuesEvent,gantry/gantry5,MaghSamana,"""closed"""
IssuesEvent,libretro/fbalpha,ji125443,"""opened"""
IssuesEvent,libretro/pcsx_rearmed,KazuhiraMewtwo,"""opened"""
IssuesEvent,klei/grunt-injector,p3x-robot,"""closed"""
IssuesEvent,klei/grunt-injector,p3x-robot,"""closed"""
IssuesEvent,klei/grunt-injector,p3x-robot,"""closed"""
IssuesEvent,klei/grunt-injector,p3x-robot,"""closed"""
IssuesEvent,klei/grunt-injector,p3x-robot,"""closed"""
IssuesEvent,klei/grunt-injector,p3x-robot,"""closed"""
IssuesEvent,klei/grunt-injector,p3x-robot,"""closed"""
IssuesEvent,klei/grunt-injector,p3x-robot,"""closed"""
IssuesEvent,klei/grunt-injector,p3x-robot,"""closed"""
IssuesEvent,klei/grunt-injector,p3x-robot,"""closed"""
IssuesEvent,klei/grunt-injector,p3x-robot,"""closed"""
IssuesEvent,klei/grunt-injector,p3x-robot,"""closed"""
IssuesEvent,klei/grunt-injector,p3x-robot,"""closed"""
IssuesEvent,klei/grunt-injector,p3x-robot,"""closed"""
IssuesEvent,voc/voctoweb,TheAssassin,"""opened"""
IssuesEvent,cybozu/neco-gcp,ymmt2005,"""closed"""
IssuesEvent,minetest/minetest_game,oiaohm,"""opened"""
IssuesEvent,anotheria/configureme,dvayanu,"""closed"""
IssuesEvent,appium/java-client,srikantharuban,"""opened"""
IssuesEvent,typelevel/cats,johnynek,"""opened"""
IssuesEvent,typelevel/cats,johnynek,"""opened"""
IssuesEvent,pysal/spaghetti,jGaboardi,"""closed"""
IssuesEvent,HabitRPG/habitica,cTheDragons,"""opened"""
IssuesEvent,openfl/openfl,skylerparr,"""opened"""
IssuesEvent,ant-media/Ant-Media-Server,mekya,"""reopened"""
IssuesEvent,libbitcoin/libbitcoin-blockchain,evoskuil,"""opened"""
IssuesEvent,libbitcoin/libbitcoin-node,evoskuil,"""closed"""
IssuesEvent,ZeroK-RTS/CrashReports,Chobbyla,"""opened"""
IssuesEvent,hiddenswitch/Spellsource-Server,doctorpangloss,"""opened"""
IssuesEvent,ADOdb/ADOdb,mnewnham,"""closed"""
IssuesEvent,Codewars/codewars.com,kazk,"""closed"""
IssuesEvent,Codewars/codewars.com,kazk,"""closed"""
IssuesEvent,Codewars/codewars.com,kazk,"""closed"""
IssuesEvent,Codewars/codewars.com,kazk,"""closed"""
IssuesEvent,Codewars/codewars.com,kazk,"""closed"""
IssuesEvent,KitchenStories/vue-gallery-slideshow,r3ck3z57,"""closed"""
IssuesEvent,uwdata/falcon,domoritz,"""opened"""
IssuesEvent,uwdata/falcon,domoritz,"""opened"""
IssuesEvent,ElephantsGroup/eg-news,arezoumajd,"""closed"""
IssuesEvent,rainlab/builder-plugin,alpapan,"""closed"""
IssuesEvent,SuperTux/supertux,clintmoyer,"""opened"""
IssuesEvent,Microsoft/vscode,roblourens,"""closed"""
IssuesEvent,Microsoft/vscode,roblourens,"""closed"""
IssuesEvent,Microsoft/vscode,roblourens,"""closed"""
IssuesEvent,Microsoft/WSL,mj1856,"""opened"""
IssuesEvent,Microsoft/vscode,76784,"""opened"""
IssuesEvent,Microsoft/vscode-cpptools,sean-mcmanus,"""opened"""
IssuesEvent,Microsoft/vscode,vscodebot[bot],"""closed"""
IssuesEvent,webcompat/web-bugs,webcompat-bot,"""opened"""
IssuesEvent,webcompat/web-bugs,webcompat-bot,"""opened"""
IssuesEvent,island-troll-tribes/island-troll-tribes,theQuazz,"""closed"""
IssuesEvent,DarkstarProject/darkstar,DiscipleOfEris,"""opened"""
IssuesEvent,miranda-ng/miranda-ng,dartraiden,"""closed"""
IssuesEvent,aerospaceresearch/visma,he1l0world,"""opened"""
IssuesEvent,unitsofmeasurement/unit-api,keilw,"""closed"""
IssuesEvent,neovim/neovim,jamessan,"""opened"""
IssuesEvent,aspnet/AspNetCore,rynowak,"""closed"""
IssuesEvent,systers/systers.github.io,BaaniLeen,"""closed"""
IssuesEvent,systers/systers.github.io,BaaniLeen,"""closed"""
IssuesEvent,WarEmu/WarBugs,Oldneko,"""opened"""
IssuesEvent,coturn/coturn,Aster-the-Med-Stu,"""opened"""
IssuesEvent,OfficeDev/script-lab,gergzk,"""closed"""
IssuesEvent,restify/node-restify,misterdjules,"""opened"""
IssuesEvent,cc65/cc65,shipof123,"""opened"""
IssuesEvent,devsecops/bootcamp,slietz,"""closed"""
IssuesEvent,devsecops/awesome-devsecops,slietz,"""closed"""
IssuesEvent,the-blue-alliance/the-blue-alliance-android,phil-lopreiato,"""closed"""
IssuesEvent,the-blue-alliance/the-blue-alliance-android,phil-lopreiato,"""closed"""
IssuesEvent,scikit-multilearn/scikit-multilearn,queirozfcom,"""opened"""
IssuesEvent,E3SM-Project/E3SM,chengdang,"""closed"""
IssuesEvent,RPCS3/discord-bot,13xforever,"""opened"""
IssuesEvent,OpenSprinkler/OpenSprinkler-Firmware,bretskee,"""opened"""
IssuesEvent,ActionKit/ActionKit,marcusbuffett,"""opened"""
IssuesEvent,matsengrp/olmsted,eharkins,"""closed"""
IssuesEvent,WeakAuras/WeakAuras2,anaseskyrider,"""opened"""
IssuesEvent,dotnet/cli,wli3,"""opened"""
IssuesEvent,Keypirinha/Keypirinha,DrorHarari,"""opened"""
IssuesEvent,freeCodeCamp/freeCodeCamp,dgandhi98,"""opened"""
IssuesEvent,weaveworks/flux,davidkarlsen,"""opened"""
IssuesEvent,ChurchCRM/CRM,DawoudIO,"""closed"""
IssuesEvent,ChurchCRM/CRM,DawoudIO,"""closed"""
IssuesEvent,ChurchCRM/CRM,DawoudIO,"""closed"""
IssuesEvent,ChurchCRM/CRM,DawoudIO,"""closed"""
IssuesEvent,ChurchCRM/CRM,DawoudIO,"""closed"""
IssuesEvent,ChurchCRM/CRM,DawoudIO,"""closed"""
IssuesEvent,ChurchCRM/CRM,DawoudIO,"""closed"""
IssuesEvent,ChurchCRM/CRM,DawoudIO,"""closed"""
IssuesEvent,PowerShell/PowerShell,Groostav,"""opened"""
IssuesEvent,bazelbuild/rules_scala,redbaron,"""opened"""
IssuesEvent,MetaMask/Website,danfinlay,"""opened"""
IssuesEvent,openzipkin/zipkin-gcp,adriancole,"""closed"""
IssuesEvent,conda-forge/libtasn1-feedstock,gillins,"""closed"""
IssuesEvent,WoWManiaUK/Blackwing-Lair,Echinaceax,"""opened"""
IssuesEvent,WoWManiaUK/Redemption,Drostthehunter,"""opened"""
IssuesEvent,brave/brave-browser,Brave-Matt,"""opened"""
IssuesEvent,brave/brave-browser,Brave-Matt,"""opened"""
IssuesEvent,DRE2N/DungeonsXL,andfoster,"""opened"""
IssuesEvent,RocketChat/Rocket.Chat,sunjam,"""opened"""
IssuesEvent,RocketChat/docs,wicadmin,"""opened"""
IssuesEvent,ValvePython/csgo,rossengeorgiev,"""closed"""
IssuesEvent,input-output-hk/plutus,greggdourgarian,"""opened"""
IssuesEvent,electron/apps,p3x-robot,"""opened"""
IssuesEvent,keyboardio/chrysalis-bundle-keyboardio,algernon,"""opened"""
IssuesEvent,keyboardio/chrysalis-api,algernon,"""opened"""
IssuesEvent,vector-im/riot-android,lampholder,"""opened"""
IssuesEvent,ermongroup/cs228-notes,chrisyeh96,"""closed"""
IssuesEvent,ermongroup/cs228-notes,chrisyeh96,"""closed"""
IssuesEvent,linux-audit/audit-userspace,little-dude,"""opened"""
IssuesEvent,flutter/flutter,neiljaywarner,"""opened"""
IssuesEvent,paritytech/parity-ethereum,joshua-mir,"""closed"""
IssuesEvent,openhpc/ohpc,amblakem,"""opened"""
IssuesEvent,solid/solid,singerswang,"""opened"""
IssuesEvent,lucyparsons/lucyparsonslabs.com,b-meson,"""opened"""
IssuesEvent,bio-miga/miga-web,lmrodriguezr,"""opened"""
IssuesEvent,tensorflow/tensorflow,ioavator,"""opened"""
IssuesEvent,eggjs/egg-feed-bot,egg-bot,"""opened"""
IssuesEvent,ChilliCream/greendonut,rstaib,"""closed"""
IssuesEvent,containous/traefik,nigel-dewar,"""opened"""
IssuesEvent,containous/traefik,traefiker,"""closed"""
IssuesEvent,AppImage/zsync2,TheAssassin,"""closed"""
IssuesEvent,SortableJS/Sortable,owen-m1,"""closed"""
IssuesEvent,apollographql/apollo-client,gilesbradshaw,"""opened"""
IssuesEvent,apollographql/apollo-client,gilesbradshaw,"""closed"""
IssuesEvent,2d-inc/support,neurowave,"""opened"""
IssuesEvent,swissquote/crafty,greenkeeper[bot],"""opened"""
IssuesEvent,intel/linux-sgx,gogo9th,"""closed"""
IssuesEvent,uBlockOrigin/uAssets,okiehsch,"""closed"""
IssuesEvent,uBlockOrigin/uAssets,dumbusernameidk,"""opened"""
IssuesEvent,uBlockOrigin/uAssets,KiLL4FuNK,"""opened"""
IssuesEvent,uBlockOrigin/uAssets,KiLL4FuNK,"""opened"""
IssuesEvent,uBlockOrigin/uAssets,KiLL4FuNK,"""opened"""
IssuesEvent,keeweb/keeweb,gynet,"""opened"""
IssuesEvent,wpilibsuite/allwpilib,cyocom,"""opened"""
IssuesEvent,testpalerra/AutoRepoDoNotDelete,casbuser01,"""opened"""
IssuesEvent,testpalerra/AutoRepoDoNotDelete,casbuser01,"""closed"""
IssuesEvent,CommonWealthRobotics/BowlerBuilder,Octogonapus,"""closed"""
IssuesEvent,CommonWealthRobotics/BowlerBuilder,Octogonapus,"""closed"""
IssuesEvent,mozilla-iot/zigbee-adapter,dhylands,"""opened"""
IssuesEvent,Brewskey/Brewskey.App,jlkalberer,"""opened"""
IssuesEvent,Brewskey/Brewskey.App,jlkalberer,"""opened"""
IssuesEvent,pandas-dev/pandas,jreback,"""opened"""
IssuesEvent,pandas-dev/pandas,jreback,"""opened"""
IssuesEvent,TheHive-Project/TheHive,Pcktech,"""opened"""
IssuesEvent,ray-project/ray,robertnishihara,"""opened"""
IssuesEvent,Sym123Blue/GitHubQAAutomationa0f958c2-e759-4c7c-845c-e27d23a2ccca,SecurletBeatle,"""opened"""
IssuesEvent,mozilla-mobile/firefox-echo-show,mcomella,"""opened"""
IssuesEvent,mozilla-mobile/firefox-tv,mcomella,"""opened"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,PennyDreadfulMTG/perf-reports,stale[bot],"""closed"""
IssuesEvent,SnowpitData/Snowpilot,jimurl,"""opened"""
IssuesEvent,jamovi/jamovi,NikitaKhromov-Borisov,"""opened"""
IssuesEvent,letscontrolit/ESPEasy,kiwinol,"""opened"""
IssuesEvent,necrommunity/necrolab,tommy-bolger,"""reopened"""
IssuesEvent,singularityhub/container-tree,vsoch,"""opened"""
IssuesEvent,webpack-contrib/webpack-bundle-analyzer,alexpavlovich,"""opened"""
IssuesEvent,EDSM-NET/FrontEnd,freiheit,"""opened"""
IssuesEvent,forestgeo/forum,maurolepore,"""opened"""
IssuesEvent,cair/fast-tsetlin-machine-with-mnist-demo,olegranmo,"""closed"""
IssuesEvent,playnet-public/democracy.bot,CrazyPython,"""opened"""
IssuesEvent,json-api-php/json-api,f3ath,"""closed"""
IssuesEvent,Scirra/Construct-3-bugs,AySquirrel,"""opened"""
IssuesEvent,AMReX-Astro/Castro,zingale,"""closed"""
IssuesEvent,terraform-providers/terraform-provider-azurerm,arichiardi,"""opened"""
IssuesEvent,skycoin/pyskycoin,olemis,"""reopened"""
IssuesEvent,Lidemy/mentor-daily-report,aszx87410,"""opened"""
IssuesEvent,LandOfTheRair/landoftherair,seiyria,"""opened"""
IssuesEvent,LN-Zap/zap-desktop,bolatovumar,"""opened"""
IssuesEvent,ramboxapp/community-edition,stale[bot],"""closed"""
IssuesEvent,ramboxapp/community-edition,stale[bot],"""closed"""
IssuesEvent,ramboxapp/community-edition,stale[bot],"""closed"""
IssuesEvent,ramboxapp/community-edition,stale[bot],"""closed"""
IssuesEvent,polyswarm/contractor,mjkoo,"""opened"""
IssuesEvent,phan/phan,TysonAndre,"""closed"""
IssuesEvent,emotion-js/emotion,mjackson,"""opened"""
IssuesEvent,comunica/comunica,greenkeeper[bot],"""opened"""
IssuesEvent,cherow/cherow,KFlash,"""opened"""
IssuesEvent,computablelabs/starks,rbharath,"""closed"""
IssuesEvent,computablelabs/starks,rbharath,"""opened"""
IssuesEvent,Monika-After-Story/MonikaModDev,Coumor,"""opened"""
IssuesEvent,Monika-After-Story/MonikaModDev,kimmieclue,"""opened"""
IssuesEvent,dotnet-websharper/core,jpalmer,"""opened"""
IssuesEvent,DiscordBolt/BoltBot,Techtony96,"""opened"""
IssuesEvent,xcp-ng/host-installer,bdonnahue,"""opened"""
IssuesEvent,golangci/golangci-lint,ntindall,"""opened"""
IssuesEvent,Ladysnake/Dissolution,Pyrofab,"""opened"""
IssuesEvent,openshift-labs/workshop-terminal,GrahamDumpleton,"""opened"""
IssuesEvent,void-linux/void-packages,AlexanderKoshkarov,"""opened"""
IssuesEvent,ClangBuiltLinux/linux,nathanchance,"""closed"""
IssuesEvent,ember-lifeline/ember-lifeline,scalvert,"""closed"""
IssuesEvent,nornir-automation/nornir,FragmentedPacket,"""opened"""
IssuesEvent,pixelfed/pixelfed,multiple-creatures,"""opened"""
IssuesEvent,corpus-christi/corpus-christi,nurkkala,"""opened"""
IssuesEvent,corpus-christi/corpus-christi,nurkkala,"""closed"""
IssuesEvent,coretabs/dorm-portal,Alhakem,"""opened"""
IssuesEvent,dynamoosejs/dynamoose,zeldar,"""opened"""
IssuesEvent,modin-project/modin,williamma12,"""opened"""
IssuesEvent,tacdevel/tcdfx,todo[bot],"""closed"""
IssuesEvent,flow-typed/flow-typed,brenmcnamara,"""closed"""
IssuesEvent,aws-amplify/amplify-cli,mwarger,"""opened"""
IssuesEvent,cabaletta/baritone,JacobTDC,"""opened"""
IssuesEvent,Moody-Tunes/moodytunes,nickdibari,"""opened"""
IssuesEvent,Moody-Tunes/moodytunes,nickdibari,"""opened"""
IssuesEvent,thumbai/thumbai,jeevatkm,"""closed"""
IssuesEvent,equithon/site-main,alexieyizhe,"""opened"""
IssuesEvent,equithon/site-main,alexieyizhe,"""closed"""
IssuesEvent,equithon/site-main,alexieyizhe,"""closed"""
IssuesEvent,d-language-server/vscode-dls,look-at-me,"""opened"""
IssuesEvent,WarcraftPriests/bfa-shadow-priest,seanpeters86,"""closed"""
IssuesEvent,WarcraftPriests/bfa-shadow-priest,seanpeters86,"""closed"""
IssuesEvent,bitsondisk/patches.fm-patch-bank,alexras,"""opened"""
IssuesEvent,Tarteel-io/Tarteel-ML,tifa2UP,"""closed"""
IssuesEvent,EdenServer/community,asmolyneux,"""opened"""
IssuesEvent,DataSlingers/clustRviz,michaelweylandt,"""closed"""
IssuesEvent,Kommunity-app/kommunity-backend,bariscc,"""opened"""
IssuesEvent,InfluxTimer/sm-timer,NorthSkullengine,"""opened"""
IssuesEvent,terraformer-js/terraformer,jgravois,"""opened"""
IssuesEvent,grocy/grocy,teamtmedia,"""opened"""
IssuesEvent,Sparky-Discord-Bot/Sparky,Phunt05,"""opened"""
IssuesEvent,Erostey/Server,kennyrkun,"""opened"""
IssuesEvent,bit-fish/environment,bitfishxyz,"""opened"""
IssuesEvent,ClimbingProject/main,Itaru7,"""opened"""
IssuesEvent,ClimbingProject/main,Itaru7,"""opened"""
IssuesEvent,ClimbingProject/Backend,Itaru7,"""opened"""
IssuesEvent,ClimbingProject/Backend,Itaru7,"""opened"""
IssuesEvent,crystal-chess/hasher,ezoheux,"""opened"""
IssuesEvent,crystal-chess/hasher,ezoheux,"""opened"""
IssuesEvent,andrew/bude,andrew,"""closed"""
IssuesEvent,PKxk8J/click-tab-uniq,chocolateboy,"""closed"""
IssuesEvent,philn/glide,philn,"""closed"""
IssuesEvent,dereuromark/cakephp-tools,dereuromark,"""closed"""
IssuesEvent,michiel/jsonapi-rust,michiel,"""closed"""
IssuesEvent,ignatandrei/tools,ignatandrei,"""opened"""
IssuesEvent,ignatandrei/tools,ignatandrei,"""closed"""
IssuesEvent,ignatandrei/tools,ignatandrei,"""opened"""
IssuesEvent,ignatandrei/tools,ignatandrei,"""opened"""
IssuesEvent,ignatandrei/tools,ignatandrei,"""opened"""
IssuesEvent,ignatandrei/tools,ignatandrei,"""closed"""
IssuesEvent,ignatandrei/tools,ignatandrei,"""opened"""
IssuesEvent,ignatandrei/tools,ignatandrei,"""opened"""
IssuesEvent,ignatandrei/tools,ignatandrei,"""opened"""
IssuesEvent,lfortin/node-os-monitor,lfortin,"""closed"""
IssuesEvent,ChrisPenner/SitePipe,MarcCoquand,"""opened"""
IssuesEvent,ChrisPenner/SitePipe,MarcCoquand,"""closed"""
IssuesEvent,troglobit/pimd,troglobit,"""closed"""
IssuesEvent,yannisf/uiplay,yannisf,"""closed"""
IssuesEvent,lovell/sharp,lovell,"""opened"""
IssuesEvent,supasate/connected-react-router,supasate,"""closed"""
IssuesEvent,grafi-tt/lunajson,grafi-tt,"""closed"""
IssuesEvent,grafi-tt/lunajson,grafi-tt,"""opened"""
IssuesEvent,plicease/File-Which,plicease,"""closed"""
IssuesEvent,Androxyde/Flashtool,kabo,"""closed"""
IssuesEvent,jonyfries/HexNaturalist,jonyfries,"""opened"""
IssuesEvent,jonyfries/HexNaturalist,jonyfries,"""closed"""
IssuesEvent,staudenmeir/eloquent-has-many-deep,sasureshkumar,"""closed"""
IssuesEvent,Openarl/PathOfBuilding,aggixx,"""closed"""
IssuesEvent,mindflayer/python-mocket,mindflayer,"""reopened"""
IssuesEvent,kellyselden/boilerplate-update,kellyselden,"""opened"""
IssuesEvent,Robbepop/dimacs-parser,danielwaterworth,"""closed"""
IssuesEvent,aaugustin/websockets,aaugustin,"""opened"""
IssuesEvent,svermeulen/vim-yoink,svermeulen,"""closed"""
IssuesEvent,coderhaoxin/gulp-file-include,yairEO,"""opened"""
IssuesEvent,mariogrip/uAdBlock,balcy,"""opened"""
IssuesEvent,skrysmanski/blogtext,skrysmanski,"""closed"""
IssuesEvent,DenisKolodin/yew,crocwolf,"""opened"""
IssuesEvent,Reedyn/Saga,Reedyn,"""opened"""
IssuesEvent,willprice/torchvideo,willprice,"""opened"""
IssuesEvent,willprice/torchvideo,willprice,"""opened"""
IssuesEvent,willprice/torchvideo,willprice,"""opened"""
IssuesEvent,iwanbk/bcache,iwanbk,"""opened"""
IssuesEvent,iwanbk/bcache,iwanbk,"""opened"""
IssuesEvent,nblumoe/clj-ui-spikes,nblumoe,"""closed"""
IssuesEvent,fomkin/korolev,fomkin,"""opened"""
IssuesEvent,schwabe/DIY-Multiprotocol-TX-Module,schwabe,"""closed"""
IssuesEvent,takezoe/scalatra3-prototype,takezoe,"""closed"""
IssuesEvent,l3nz/cli-matic,l3nz,"""closed"""
IssuesEvent,l3nz/cli-matic,l3nz,"""closed"""
IssuesEvent,l3nz/cli-matic,l3nz,"""closed"""
IssuesEvent,KrumpetPirate/AAXtoMP3,aureq,"""opened"""
